Model,Training_Rate,Activation,MSE,MAE
cnn_b2b,0.0001,tanh,5789.90625,65.0497817993164
cnn_b2b,0.0001,tanh,5824.349609375,65.30254364013672
cnn_b2b,0.0001,tanh,5811.8486328125,65.20957946777344
cnn_b2b,0.0001,tanh,5880.4873046875,65.72534942626953
cnn_b2b,0.0001,tanh,5834.5693359375,65.38630676269531
cnn_b2b,0.0001,tanh,5649.091796875,63.962310791015625
cnn_b2b,0.0001,tanh,5873.58251953125,65.68495178222656
cnn_b2b,0.0001,tanh,5964.95703125,66.36123657226562
cnn_b2b,0.0001,tanh,5788.0234375,65.04407501220703
cnn_b2b,0.0001,tanh,5869.3330078125,65.65536499023438
cnn_b2b,0.0001,tanh,5858.578125,65.57011413574219
cnn_b2b,0.0001,tanh,5789.2607421875,65.03579711914062
cnn_b2b,0.0001,tanh,5778.140625,64.95065307617188
cnn_b2b,0.0001,tanh,5662.5947265625,64.06268310546875
cnn_b2b,0.0001,tanh,5789.236328125,65.04354858398438
cnn_b2b,0.0001,tanh,5811.1064453125,65.19789123535156
cnn_b2b,0.0001,tanh,5939.9453125,66.15238189697266
cnn_b2b,0.0001,tanh,5977.30517578125,66.4926986694336
cnn_b2b,0.0001,tanh,5686.515625,64.23333740234375
cnn_b2b,0.0001,tanh,5752.79931640625,64.7579574584961
cnn_b2b,0.0001,tanh,5882.7265625,65.75028228759766
cnn_b2b,0.0001,tanh,5842.81201171875,65.44706726074219
cnn_b2b,0.0001,tanh,5867.5673828125,65.63827514648438
cnn_b2b,0.0001,tanh,5870.3427734375,65.63258361816406
cnn_b2b,0.0001,tanh,5757.95947265625,64.79814910888672
cnn_b2b,0.0001,tanh,6025.0263671875,66.81111907958984
cnn_b2b,0.0001,tanh,5904.79541015625,65.92059326171875
cnn_b2b,0.0001,tanh,5745.3193359375,64.70355224609375
cnn_b2b,0.0001,tanh,5921.76904296875,66.05521392822266
cnn_b2b,0.0001,tanh,5737.70751953125,64.65314483642578
cnn_b2b,0.0001,tanh,5655.3828125,64.01336669921875
cnn_b2b,0.0001,tanh,5825.25048828125,65.32612609863281
cnn_b2b,0.0001,tanh,5926.0,66.06700897216797
cnn_b2b,0.0001,tanh,5682.265625,64.2249526977539
cnn_b2b,0.0001,tanh,5849.7177734375,65.50072479248047
cnn_b2b,0.0001,tanh,5711.20849609375,64.4246826171875
cnn_b2b,0.0001,tanh,5871.11474609375,65.67591094970703
cnn_b2b,0.0001,tanh,5752.60791015625,64.76615142822266
cnn_b2b,0.0001,tanh,5886.88232421875,65.78885650634766
cnn_b2b,0.0001,tanh,5866.140625,65.63215637207031
cnn_b2b,0.0001,tanh,5818.568359375,65.24996185302734
cnn_b2b,0.0001,tanh,5856.8916015625,65.56431579589844
cnn_b2b,0.0001,tanh,5935.90234375,66.15654754638672
cnn_b2b,0.0001,tanh,5794.7353515625,65.07355499267578
cnn_b2b,0.0001,tanh,5816.9384765625,65.25214385986328
cnn_b2b,0.0001,tanh,5822.0537109375,65.28966522216797
cnn_b2b,0.0001,tanh,5802.1171875,65.13804626464844
cnn_b2b,0.0001,tanh,5928.66943359375,66.1047134399414
cnn_b2b,0.0001,tanh,5732.47900390625,64.60983276367188
cnn_b2b,0.0001,tanh,5790.25634765625,65.04442596435547
cnn_b2b,0.0001,tanh,5799.8798828125,65.12437438964844
cnn_b2b,0.0001,tanh,5868.802734375,65.649658203125
cnn_b2b,0.0001,tanh,5789.74609375,65.05105590820312
cnn_b2b,0.0001,tanh,5841.76171875,65.44815826416016
cnn_b2b,0.0001,tanh,5882.134765625,65.75379943847656
cnn_b2b,0.0001,tanh,5829.623046875,65.34661102294922
cnn_b2b,0.0001,tanh,5853.2333984375,65.52496337890625
cnn_b2b,0.0001,tanh,5875.16259765625,65.68396759033203
cnn_b2b,0.0001,tanh,5913.04248046875,65.9772720336914
cnn_b2b,0.0001,tanh,5874.63916015625,65.69493103027344
cnn_b2b,0.0001,tanh,5801.16650390625,65.12264251708984
cnn_b2b,0.0001,tanh,5951.75927734375,66.27081298828125
cnn_b2b,0.0001,tanh,5878.47509765625,65.70638275146484
cnn_b2b,0.0001,tanh,5854.59130859375,65.53706359863281
cnn_b2b,0.0001,tanh,5707.43115234375,64.42160034179688
cnn_b2b,0.0001,tanh,5925.8876953125,66.08790588378906
cnn_b2b,0.0001,tanh,5835.21826171875,65.39506530761719
cnn_b2b,0.0001,tanh,5726.5498046875,64.54067993164062
cnn_b2b,0.0001,tanh,5934.072265625,66.15416717529297
cnn_b2b,0.0001,tanh,5814.57861328125,65.2352294921875
cnn_b2b,0.0001,tanh,5915.3271484375,66.00469207763672
cnn_b2b,0.0001,tanh,5890.541015625,65.81168365478516
cnn_b2b,0.0001,tanh,5727.05859375,64.54727935791016
cnn_b2b,0.0001,tanh,5771.45751953125,64.907470703125
cnn_b2b,0.0001,tanh,5877.07470703125,65.71450805664062
cnn_b2b,0.0001,tanh,5924.97509765625,66.08000946044922
cnn_b2b,0.0001,tanh,5797.98095703125,65.10122680664062
cnn_b2b,0.0001,tanh,5820.47412109375,65.27606201171875
cnn_b2b,0.0001,tanh,5935.1298828125,66.1520004272461
cnn_b2b,1e-05,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-05,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-05,sigmoid,6189.744140625,68.04850769042969
cnn_b2b,1e-05,sigmoid,6067.3359375,67.1583251953125
cnn_b2b,1e-05,sigmoid,6092.61767578125,67.33480072021484
cnn_b2b,1e-05,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-05,sigmoid,6248.740234375,68.49488067626953
cnn_b2b,1e-05,sigmoid,6148.7265625,67.75138092041016
cnn_b2b,1e-05,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-05,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-05,sigmoid,6158.89599609375,67.83670043945312
cnn_b2b,1e-05,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-05,sigmoid,6197.36376953125,68.08700561523438
cnn_b2b,1e-05,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-05,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-05,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-05,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-05,sigmoid,6182.80517578125,67.98855590820312
cnn_b2b,1e-05,sigmoid,6192.51025390625,68.07044982910156
cnn_b2b,1e-05,sigmoid,6117.0234375,67.52456665039062
cnn_b2b,1e-05,sigmoid,6220.75390625,68.28659057617188
cnn_b2b,1e-05,sigmoid,6222.09521484375,68.30022430419922
cnn_b2b,1e-05,sigmoid,6229.5146484375,68.3394775390625
cnn_b2b,1e-05,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-05,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-05,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-05,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-05,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-05,sigmoid,6159.951171875,67.834228515625
cnn_b2b,1e-05,sigmoid,6197.16357421875,68.10660552978516
cnn_b2b,1e-05,sigmoid,6013.33984375,66.7364730834961
cnn_b2b,1e-05,sigmoid,6084.77001953125,67.2892074584961
cnn_b2b,1e-05,sigmoid,6249.04638671875,68.48692321777344
cnn_b2b,1e-05,sigmoid,6219.3642578125,68.27128601074219
cnn_b2b,1e-05,sigmoid,6189.30322265625,68.04165649414062
cnn_b2b,1e-05,sigmoid,6228.1630859375,68.33155059814453
cnn_b2b,1e-05,sigmoid,6060.2421875,67.09306335449219
cnn_b2b,1e-05,sigmoid,6216.15478515625,68.24492645263672
cnn_b2b,1e-05,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-05,sigmoid,6211.2001953125,68.20829010009766
cnn_b2b,1e-05,sigmoid,6110.09521484375,67.45077514648438
cnn_b2b,1e-05,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-05,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-05,sigmoid,6230.8984375,68.34020233154297
cnn_b2b,1e-05,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-05,sigmoid,6223.9677734375,68.30255126953125
cnn_b2b,1e-05,sigmoid,6230.76611328125,68.34442901611328
cnn_b2b,1e-05,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-05,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-05,sigmoid,6200.279296875,68.1292724609375
cnn_b2b,1e-05,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-05,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-05,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-05,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-05,sigmoid,6210.70166015625,68.20266723632812
cnn_b2b,1e-05,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-05,sigmoid,6174.4951171875,67.93684387207031
cnn_b2b,1e-05,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-05,sigmoid,6183.787109375,68.00957489013672
cnn_b2b,1e-05,sigmoid,6201.298828125,68.10540771484375
cnn_b2b,1e-05,sigmoid,6158.13330078125,67.8038330078125
cnn_b2b,1e-05,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-05,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-05,sigmoid,6138.927734375,67.66576385498047
cnn_b2b,1e-05,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-05,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-05,sigmoid,6180.67578125,67.97644805908203
cnn_b2b,1e-05,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-05,sigmoid,6056.7998046875,67.08023071289062
cnn_b2b,1e-05,sigmoid,6128.23681640625,67.60145568847656
cnn_b2b,1e-05,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-05,sigmoid,6133.0185546875,67.64422607421875
cnn_b2b,1e-05,sigmoid,6184.50341796875,67.99905395507812
cnn_b2b,1e-05,sigmoid,6198.04541015625,68.11234283447266
cnn_b2b,1e-05,sigmoid,6232.501953125,68.36808013916016
cnn_b2b,1e-05,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-05,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-05,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-05,sigmoid,6129.76171875,67.58612060546875
cnn_b2b,1e-05,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-05,sigmoid,6228.90576171875,68.32368469238281
cnn_b2b,1e-05,sigmoid,6145.84423828125,67.72216796875
cnn_b2b,1e-05,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-05,sigmoid,6222.671875,68.30415344238281
cnn_b2b,1e-05,sigmoid,6185.81982421875,68.02774810791016
cnn_b2b,1e-05,sigmoid,6241.095703125,68.43849182128906
cnn_b2b,1e-05,sigmoid,6105.48681640625,67.44010925292969
cnn_b2b,1e-05,sigmoid,6179.521484375,67.9720230102539
cnn_b2b,1e-05,sigmoid,6083.86767578125,67.2752685546875
cnn_b2b,1e-05,sigmoid,6222.40087890625,68.28693389892578
cnn_b2b,1e-05,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-05,sigmoid,6102.78515625,67.41893005371094
cnn_b2b,1e-05,sigmoid,6205.6484375,68.16708374023438
cnn_b2b,1e-05,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-05,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-05,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-05,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-05,sigmoid,6223.185546875,68.27796936035156
cnn_b2b,1e-05,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-05,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-05,tanh,6209.703125,68.1856689453125
cnn_b2b,1e-05,tanh,6191.552734375,68.05244445800781
cnn_b2b,1e-05,tanh,6222.53173828125,68.33525085449219
cnn_b2b,1e-05,tanh,6120.794921875,67.50663757324219
cnn_b2b,1e-05,tanh,6097.62939453125,67.39640045166016
cnn_b2b,1e-05,tanh,6184.25634765625,68.14515686035156
cnn_b2b,1e-05,tanh,6169.7890625,67.85331726074219
cnn_b2b,1e-05,tanh,6011.1005859375,66.80403900146484
cnn_b2b,1e-05,tanh,6100.9130859375,67.44696044921875
cnn_b2b,1e-05,tanh,6203.828125,68.1452407836914
cnn_b2b,1e-05,tanh,6223.8251953125,68.26334381103516
cnn_b2b,1e-05,tanh,6174.9970703125,67.93495178222656
cnn_b2b,1e-05,tanh,6167.50830078125,67.85836029052734
cnn_b2b,1e-05,tanh,6048.9638671875,67.21964263916016
cnn_b2b,1e-05,tanh,6079.98291015625,67.15074157714844
cnn_b2b,1e-05,tanh,6229.26806640625,68.31356811523438
cnn_b2b,1e-05,tanh,6098.2236328125,67.22345733642578
cnn_b2b,1e-05,tanh,6205.70947265625,68.26087188720703
cnn_b2b,1e-05,tanh,6192.72216796875,68.09252166748047
cnn_b2b,1e-05,tanh,6145.541015625,67.69635772705078
cnn_b2b,1e-05,tanh,6125.12451171875,67.61649322509766
cnn_b2b,1e-05,tanh,6093.52392578125,67.31144714355469
cnn_b2b,1e-05,tanh,6115.28466796875,67.54170989990234
cnn_b2b,1e-05,tanh,6152.9130859375,67.75825500488281
cnn_b2b,1e-05,tanh,6145.5400390625,67.73323822021484
cnn_b2b,1e-05,tanh,6097.5771484375,67.32479858398438
cnn_b2b,1e-05,tanh,6162.09716796875,67.79519653320312
cnn_b2b,1e-05,tanh,6209.25634765625,68.26165771484375
cnn_b2b,1e-05,tanh,6143.96533203125,67.65101623535156
cnn_b2b,1e-05,tanh,6158.20556640625,67.78868865966797
cnn_b2b,1e-05,tanh,6201.28076171875,68.25682830810547
cnn_b2b,1e-05,tanh,6201.33642578125,68.27239227294922
cnn_b2b,1e-05,tanh,6230.5068359375,68.2872543334961
cnn_b2b,1e-05,tanh,6230.7392578125,68.38585662841797
cnn_b2b,1e-05,tanh,6169.775390625,67.8807601928711
cnn_b2b,1e-05,tanh,6139.12939453125,67.68071746826172
cnn_b2b,1e-05,tanh,6189.69921875,68.04898071289062
cnn_b2b,1e-05,tanh,6172.1826171875,67.88613891601562
cnn_b2b,1e-05,tanh,6150.2255859375,67.76334381103516
cnn_b2b,1e-05,tanh,6178.4677734375,67.96465301513672
cnn_b2b,1e-05,tanh,6147.6484375,67.67375183105469
cnn_b2b,1e-05,tanh,6125.58203125,67.61517333984375
cnn_b2b,1e-05,tanh,6128.5224609375,67.57811737060547
cnn_b2b,1e-05,tanh,6146.19580078125,67.71015930175781
cnn_b2b,1e-05,tanh,6035.77880859375,66.890869140625
cnn_b2b,1e-05,tanh,6234.60205078125,68.39228057861328
cnn_b2b,1e-05,tanh,6194.46826171875,68.15496063232422
cnn_b2b,1e-05,tanh,6190.6376953125,68.19374084472656
cnn_b2b,1e-05,tanh,6184.06005859375,68.14028930664062
cnn_b2b,1e-05,tanh,6103.20556640625,67.41606140136719
cnn_b2b,1e-05,tanh,6208.3583984375,68.1848373413086
cnn_b2b,1e-05,tanh,6147.52197265625,67.66158294677734
cnn_b2b,1e-05,tanh,6136.35888671875,67.689208984375
cnn_b2b,1e-05,tanh,6183.67578125,67.96790313720703
cnn_b2b,1e-05,tanh,6143.5234375,67.89777374267578
cnn_b2b,1e-05,tanh,6143.06787109375,67.81266784667969
cnn_b2b,1e-05,tanh,6146.4638671875,67.6980972290039
cnn_b2b,1e-05,tanh,6147.630859375,67.8578872680664
cnn_b2b,1e-05,tanh,6098.81591796875,67.34750366210938
cnn_b2b,1e-05,tanh,6141.89697265625,67.60253143310547
cnn_b2b,1e-05,tanh,6215.2744140625,68.2942886352539
cnn_b2b,1e-05,tanh,6046.62158203125,67.02294158935547
cnn_b2b,1e-05,tanh,6146.2685546875,67.65681457519531
cnn_b2b,1e-05,tanh,6166.9794921875,67.86439514160156
cnn_b2b,1e-05,tanh,6154.0283203125,67.83360290527344
cnn_b2b,1e-05,tanh,6183.01123046875,68.02204132080078
cnn_b2b,1e-05,tanh,6164.75146484375,67.7591552734375
cnn_b2b,1e-05,tanh,6082.79833984375,67.26737213134766
cnn_b2b,1e-05,tanh,6104.10498046875,67.39359283447266
cnn_b2b,1e-05,tanh,6146.6181640625,67.65755462646484
cnn_b2b,1e-05,tanh,6174.31982421875,67.92352294921875
cnn_b2b,1e-05,tanh,6207.00341796875,68.22221374511719
cnn_b2b,1e-05,tanh,6196.14697265625,68.08966064453125
cnn_b2b,1e-05,tanh,6179.0869140625,67.95878601074219
cnn_b2b,1e-05,tanh,6136.248046875,67.6488037109375
cnn_b2b,1e-05,tanh,6165.44091796875,67.94122314453125
cnn_b2b,1e-05,tanh,6167.8271484375,67.74154663085938
cnn_b2b,1e-05,tanh,6199.41064453125,68.24214935302734
cnn_b2b,1e-05,tanh,6226.76123046875,68.30892944335938
cnn_b2b,1e-05,tanh,6108.8544921875,67.34984588623047
cnn_b2b,1e-05,tanh,6140.3095703125,67.89144134521484
cnn_b2b,1e-05,tanh,6163.85400390625,67.82183074951172
cnn_b2b,1e-05,tanh,6075.08740234375,67.0655288696289
cnn_b2b,1e-05,tanh,6216.8466796875,68.1310806274414
cnn_b2b,1e-05,tanh,6148.3623046875,67.69402313232422
cnn_b2b,1e-05,tanh,6183.05908203125,68.04390716552734
cnn_b2b,1e-05,tanh,6150.73095703125,67.70530700683594
cnn_b2b,1e-05,tanh,6040.9638671875,66.94012451171875
cnn_b2b,1e-05,tanh,6196.609375,68.03744506835938
cnn_b2b,1e-05,tanh,6130.42578125,67.63160705566406
cnn_b2b,1e-05,tanh,6163.41796875,67.83785247802734
cnn_b2b,1e-05,tanh,6143.48974609375,67.72219848632812
cnn_b2b,1e-05,tanh,6179.57666015625,68.0444107055664
cnn_b2b,1e-05,tanh,6177.701171875,67.96524810791016
cnn_b2b,1e-05,tanh,6136.4482421875,67.62762451171875
cnn_b2b,1e-05,tanh,6144.62939453125,67.72069549560547
cnn_b2b,1e-05,tanh,6088.5048828125,67.27576446533203
cnn_b2b,1e-05,tanh,6129.92431640625,67.54877471923828
cnn_b2b,1e-05,tanh,6113.01416015625,67.502685546875
cnn_b2b,1e-05,tanh,6173.6044921875,68.06925964355469
cnn_b2b,1e-06,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-06,sigmoid,6214.52099609375,68.23390197753906
cnn_b2b,1e-06,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-06,sigmoid,6225.41748046875,68.29449462890625
cnn_b2b,1e-06,sigmoid,6234.9892578125,68.37232208251953
cnn_b2b,1e-06,sigmoid,6147.86962890625,67.74310302734375
cnn_b2b,1e-06,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-06,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-06,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-06,sigmoid,6110.3408203125,67.45752716064453
cnn_b2b,1e-06,sigmoid,6197.59619140625,68.10381317138672
cnn_b2b,1e-06,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-06,sigmoid,6193.78173828125,68.07575988769531
cnn_b2b,1e-06,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-06,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-06,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-06,sigmoid,6229.69384765625,68.35997772216797
cnn_b2b,1e-06,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-06,sigmoid,6211.80078125,68.22286987304688
cnn_b2b,1e-06,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-06,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-06,sigmoid,6232.3935546875,68.34098815917969
cnn_b2b,1e-06,sigmoid,5976.39306640625,66.4799575805664
cnn_b2b,1e-06,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-06,sigmoid,6252.37060546875,68.50914001464844
cnn_b2b,1e-06,sigmoid,6208.7568359375,68.18341827392578
cnn_b2b,1e-06,sigmoid,6105.46826171875,67.41004943847656
cnn_b2b,1e-06,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-06,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-06,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-06,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-06,sigmoid,6193.8818359375,68.08724212646484
cnn_b2b,1e-06,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-06,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-06,sigmoid,6242.1630859375,68.43276977539062
cnn_b2b,1e-06,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-06,sigmoid,6248.18798828125,68.48928833007812
cnn_b2b,1e-06,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-06,sigmoid,6133.7900390625,67.64049530029297
cnn_b2b,1e-06,sigmoid,6180.91748046875,67.97815704345703
cnn_b2b,1e-06,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-06,sigmoid,6250.91650390625,68.4928207397461
cnn_b2b,1e-06,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-06,sigmoid,6160.74755859375,67.86172485351562
cnn_b2b,1e-06,sigmoid,6185.72998046875,68.01705932617188
cnn_b2b,1e-06,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-06,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-06,sigmoid,6198.931640625,68.12902069091797
cnn_b2b,1e-06,sigmoid,6139.53173828125,67.68637084960938
cnn_b2b,1e-06,sigmoid,6143.9404296875,67.71186828613281
cnn_b2b,1e-06,sigmoid,6225.77685546875,68.32831573486328
cnn_b2b,1e-06,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-06,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-06,sigmoid,6226.06982421875,68.30802917480469
cnn_b2b,1e-06,sigmoid,6246.341796875,68.45452117919922
cnn_b2b,1e-06,sigmoid,6172.736328125,67.92559814453125
cnn_b2b,1e-06,sigmoid,6219.1279296875,68.26959991455078
cnn_b2b,1e-06,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-06,sigmoid,6239.85693359375,68.40138244628906
cnn_b2b,1e-06,sigmoid,6185.0849609375,68.0120620727539
cnn_b2b,1e-06,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-06,sigmoid,6132.5537109375,67.61178588867188
cnn_b2b,1e-06,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-06,sigmoid,6206.76953125,68.15887451171875
cnn_b2b,1e-06,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-06,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-06,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-06,sigmoid,6216.91845703125,68.24491119384766
cnn_b2b,1e-06,sigmoid,6188.5625,68.04271697998047
cnn_b2b,1e-06,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-06,sigmoid,6210.3984375,68.19989776611328
cnn_b2b,1e-06,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-06,sigmoid,6205.32861328125,68.16796875
cnn_b2b,1e-06,sigmoid,6131.94580078125,67.6392822265625
cnn_b2b,1e-06,sigmoid,6172.81591796875,67.91560363769531
cnn_b2b,1e-06,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-06,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-06,sigmoid,6122.42431640625,67.5328598022461
cnn_b2b,1e-06,sigmoid,6251.36767578125,68.50592803955078
cnn_b2b,1e-06,sigmoid,6223.52880859375,68.31668853759766
cnn_b2b,1e-06,sigmoid,6060.18310546875,67.10295104980469
cnn_b2b,1e-06,sigmoid,6252.62744140625,68.509765625
cnn_b2b,1e-06,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-06,sigmoid,6135.09521484375,67.63938903808594
cnn_b2b,1e-06,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-06,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-06,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-06,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-06,sigmoid,6252.626953125,68.50975036621094
cnn_b2b,1e-06,sigmoid,6148.81640625,67.74740600585938
cnn_b2b,1e-06,sigmoid,6170.7802734375,67.93285369873047
cnn_b2b,1e-06,sigmoid,6159.06689453125,67.8376693725586
cnn_b2b,1e-06,sigmoid,6198.6708984375,68.11622619628906
cnn_b2b,1e-06,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-06,sigmoid,6221.69970703125,68.28011322021484
cnn_b2b,1e-06,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-06,sigmoid,6115.44677734375,67.47869873046875
cnn_b2b,1e-06,sigmoid,6252.6279296875,68.509765625
cnn_b2b,1e-06,sigmoid,6181.1884765625,67.98450469970703
cnn_b2b,1e-06,sigmoid,6153.42578125,67.78741455078125
cnn_b2b,1e-06,tanh,6213.74072265625,68.21680450439453
cnn_b2b,1e-06,tanh,6222.5068359375,68.2503890991211
cnn_b2b,1e-06,tanh,6205.99658203125,68.20872497558594
cnn_b2b,1e-06,tanh,6213.37548828125,68.20124053955078
cnn_b2b,1e-06,tanh,6221.26318359375,68.23751068115234
cnn_b2b,1e-06,tanh,6214.6953125,68.18518829345703
cnn_b2b,1e-06,tanh,6216.97119140625,68.22740936279297
cnn_b2b,1e-06,tanh,6203.25634765625,68.20947265625
cnn_b2b,1e-06,tanh,6212.74951171875,68.15894317626953
cnn_b2b,1e-06,tanh,6225.54443359375,68.3135986328125
cnn_b2b,1e-06,tanh,6228.0166015625,68.3122787475586
cnn_b2b,1e-06,tanh,6212.29736328125,68.18177032470703
cnn_b2b,1e-06,tanh,6196.875,68.05442810058594
cnn_b2b,1e-06,tanh,6208.80078125,68.20272064208984
cnn_b2b,1e-06,tanh,6216.28857421875,68.18280029296875
cnn_b2b,1e-06,tanh,6228.40087890625,68.3046646118164
cnn_b2b,1e-06,tanh,6211.69970703125,68.13115692138672
cnn_b2b,1e-06,tanh,6217.3173828125,68.20623016357422
cnn_b2b,1e-06,tanh,6223.48681640625,68.22909545898438
cnn_b2b,1e-06,tanh,6147.68603515625,67.87767028808594
cnn_b2b,1e-06,tanh,6225.373046875,68.27185821533203
cnn_b2b,1e-06,tanh,6198.3798828125,68.07872772216797
cnn_b2b,1e-06,tanh,6226.1865234375,68.27515411376953
cnn_b2b,1e-06,tanh,6183.4599609375,68.0088882446289
cnn_b2b,1e-06,tanh,6104.26171875,67.42447662353516
cnn_b2b,1e-06,tanh,6203.65966796875,68.24658966064453
cnn_b2b,1e-06,tanh,6217.056640625,68.20560455322266
cnn_b2b,1e-06,tanh,6179.23486328125,68.00701141357422
cnn_b2b,1e-06,tanh,6226.10986328125,68.33125305175781
cnn_b2b,1e-06,tanh,6215.54443359375,68.2685546875
cnn_b2b,1e-06,tanh,6212.57177734375,68.22554016113281
cnn_b2b,1e-06,tanh,6201.029296875,68.11676025390625
cnn_b2b,1e-06,tanh,6191.0146484375,68.12789916992188
cnn_b2b,1e-06,tanh,6137.8681640625,67.75515747070312
cnn_b2b,1e-06,tanh,6216.4384765625,68.2858657836914
cnn_b2b,1e-06,tanh,6137.46044921875,67.71414947509766
cnn_b2b,1e-06,tanh,6212.6875,68.19375610351562
cnn_b2b,1e-06,tanh,6199.82763671875,68.06378173828125
cnn_b2b,1e-06,tanh,6213.25048828125,68.19158935546875
cnn_b2b,1e-06,tanh,6160.59326171875,67.92640686035156
cnn_b2b,1e-06,tanh,6215.41943359375,68.20066833496094
